Episode,Total Reward,Steps,Hits,Sunk Ships,Misses,Hit Rate,Q-Table Size,Consecutive Hits,Max Consecutive Hits Ship 1,Max Consecutive Hits Ship 2,Max Consecutive Hits Ship 3,Max Consecutive Hits Ship 4,Max Consecutive Hits Ship 5,Max Consecutive Hits Ship 6
9554,-33.44000000000159,1116,23,5,71,0.02060931899641577,82,8,1,2,3,1,1,4
9555,122.42833333333235,480,24,6,74,0.05,82,9,2,1,1,1,3,4
9556,90.95977928692568,589,24,6,67,0.04074702886247878,82,6,1,2,1,1,2,3
9557,25.5104972375673,905,24,6,76,0.026519337016574586,82,5,1,1,2,1,1,3
9558,-33.46000000000174,1042,23,5,73,0.022072936660268713,82,3,1,1,1,1,1,4
9559,65.18698630136828,730,24,6,61,0.03287671232876712,82,7,1,1,1,1,1,7
9560,-176.72858611825117,1945,24,6,74,0.012339331619537276,82,7,1,1,1,2,3,3
9561,-168.43663820704347,1874,24,6,75,0.012806830309498399,82,5,1,1,1,2,2,3
9562,-32.61000000000171,1020,22,4,69,0.021568627450980392,82,7,1,1,1,1,1,5
9563,-36.59000000000174,1074,23,5,76,0.021415270018621976,82,4,1,1,1,1,1,3
9564,88.9409401709388,585,24,6,69,0.041025641025641026,82,5,1,1,1,1,2,3
9565,82.93999999999853,625,24,6,58,0.0384,82,6,1,1,1,2,1,3
9566,29.960375275936364,906,24,6,61,0.026490066225165563,82,7,1,1,1,1,2,6
9567,-40.22000000000125,1074,23,5,69,0.021415270018621976,82,3,1,1,1,2,1,3
9568,79.0443001443003,693,24,6,66,0.03463203463203463,82,9,1,1,3,1,2,4
9569,-17.440000000001547,1036,23,5,71,0.0222007722007722,82,8,1,1,2,1,1,7
9570,-17.40000000000188,1004,23,5,67,0.022908366533864542,82,6,1,1,2,1,1,5
9571,-16.111347517732238,1128,24,6,76,0.02127659574468085,82,6,1,1,2,1,2,5
9572,-46.23000000000155,1029,22,4,71,0.021379980563654033,82,3,1,1,1,1,1,4
9573,68.06315579227517,751,24,6,73,0.03195739014647137,82,9,2,1,1,1,2,8
9574,-26.730000000001844,1052,23,5,70,0.021863117870722433,82,6,1,1,1,1,2,4
9575,-84.37000000000235,1402,23,5,74,0.016405135520684736,82,10,1,1,2,1,4,4
9576,-78.08000000000243,1341,23,5,75,0.01715137956748695,82,8,1,1,1,1,3,6
9577,131.24148148148115,432,24,6,65,0.05555555555555555,82,9,1,2,1,2,1,5
9578,-81.3700000000017,1282,23,5,74,0.01794071762870515,82,3,1,1,1,1,1,2
9579,-53.42000000000098,1049,21,3,71,0.02001906577693041,82,7,1,1,2,1,1,5
9580,-150.23529540481508,1828,24,6,75,0.01312910284463895,82,8,1,1,1,1,2,8
9581,-32.1300000000019,1079,23,5,70,0.021316033364226137,82,6,1,1,2,2,2,3
9582,-65.79727272727494,1375,24,6,73,0.017454545454545455,82,6,1,1,2,1,1,3
9583,79.28037593984875,665,24,6,73,0.03609022556390978,82,7,1,1,1,1,4,5
9584,29.22286681715385,886,24,6,75,0.02708803611738149,82,5,1,1,1,2,1,3
9585,-19.8200000000016,1002,23,5,69,0.022954091816367265,82,5,2,1,1,1,2,4
9586,-33.64000000000142,1042,23,5,71,0.022072936660268713,82,3,1,1,1,1,1,3
9587,-44.280000000001515,1142,23,5,75,0.020140105078809107,82,6,1,1,1,2,1,6
9588,-136.3700000000031,1572,23,5,74,0.014631043256997456,82,4,1,1,1,1,1,4
9589,80.48527950310411,644,24,6,73,0.037267080745341616,82,6,2,1,1,1,1,5
9590,-76.72000000000158,1241,22,4,70,0.017727639000805803,82,7,1,2,2,2,1,5
9591,21.216269925609208,941,24,6,75,0.025504782146652496,82,6,2,1,1,1,1,3
9592,-52.53000000000102,1015,21,3,72,0.020689655172413793,82,5,1,1,1,1,1,3
9593,95.52220700152094,657,24,6,69,0.0365296803652968,82,12,1,2,1,2,2,9
9594,-21.930000000001357,1013,23,5,70,0.022704837117472853,82,5,1,1,1,1,1,4
9595,-30.560000000001594,1057,22,4,74,0.020813623462630087,82,10,1,1,1,3,1,7
9596,78.32313935681313,653,24,6,69,0.036753445635528334,82,6,1,1,1,1,2,4
9597,142.54069767441797,344,24,6,61,0.06976744186046512,82,7,1,1,1,1,2,4
9598,87.8615508885303,619,24,6,66,0.03877221324717286,82,7,1,1,1,2,1,4
9599,-48.17223950233457,1286,24,6,71,0.01866251944012442,82,6,2,1,2,1,1,3
9600,70.41850415512334,722,24,6,68,0.0332409972299169,82,8,1,1,1,2,1,7
9601,45.55587485515459,863,24,6,72,0.027809965237543453,82,9,1,1,1,2,2,6
9602,-16.15749306198135,1081,24,6,71,0.022201665124884366,82,3,1,1,1,2,1,3
9603,86.3899999999986,625,24,6,63,0.0384,82,7,1,1,2,1,2,5
9604,79.1736098310277,651,24,6,74,0.03686635944700461,82,6,1,1,1,1,3,3
9605,-33.32000000000162,1009,22,4,70,0.02180376610505451,82,6,1,1,1,1,1,4
9606,107.15833333333238,480,24,6,71,0.05,82,4,1,1,1,2,1,4
9607,-166.9280789200416,1926,24,6,74,0.012461059190031152,82,9,1,2,2,2,1,4
9608,14.726044538704715,943,24,6,74,0.02545068928950159,82,4,1,2,1,1,1,3
9609,-5.242534113061106,1026,24,6,70,0.023391812865497075,82,3,1,1,1,1,1,3
9610,8.522669404515879,974,24,6,74,0.024640657084188913,82,4,1,1,1,2,1,3
9611,-28.910000000000693,1047,23,5,68,0.021967526265520534,82,5,1,1,2,1,1,5
9612,-61.88000000000216,1275,23,5,75,0.01803921568627451,82,9,1,1,1,1,3,8
9613,35.04481056256981,871,24,6,73,0.027554535017221583,82,6,1,2,1,1,1,6
9614,-30.950000000000806,1059,23,5,72,0.021718602455146365,82,5,1,1,1,1,1,4
9615,-24.930000000001613,1043,23,5,70,0.02205177372962608,82,6,1,1,1,2,1,4
9616,-45.72343032159357,1306,24,6,76,0.018376722817764167,82,8,1,1,2,2,2,3
9617,-17.660000000000657,1008,23,5,73,0.022817460317460316,82,6,1,1,1,1,1,6
9618,-19.330000000001963,1030,23,5,70,0.02233009708737864,82,7,1,2,1,1,1,5
9619,54.476903553297696,788,24,6,71,0.030456852791878174,82,7,1,1,1,1,1,6
9620,101.70605633802708,568,24,6,73,0.04225352112676056,82,8,1,1,1,2,3,4
9621,-35.820000000001855,1097,23,5,69,0.020966271649954422,82,6,1,1,3,1,1,2
9622,-50.15537313433053,1340,24,6,69,0.01791044776119403,82,9,1,1,1,1,3,5
9623,108.6941747572812,515,24,6,66,0.04660194174757282,82,7,1,1,2,1,2,5
9624,-48.5000000000014,1069,22,4,68,0.0205799812909261,82,5,1,1,1,1,1,5
9625,-41.040000000001584,1064,23,5,71,0.021616541353383457,82,2,1,1,1,1,1,2
9626,-27.150000000001903,1070,23,5,72,0.02149532710280374,82,7,1,2,1,1,2,3
9627,-17.980000000001066,1021,23,5,65,0.022526934378060724,82,7,1,1,1,1,3,4
9628,-34.46000000000169,1027,22,4,64,0.021421616358325218,82,7,1,2,1,1,1,5
9629,99.84533880903385,487,24,6,72,0.049281314168377825,82,2,1,1,2,1,1,2
9630,-14.380000000001981,1003,23,5,65,0.022931206380857428,82,7,1,1,1,1,1,6
9631,-7.97000000000204,1005,23,5,74,0.022885572139303482,82,9,1,1,1,1,3,6
9632,-25.930000000001847,1063,23,5,70,0.021636876763875823,82,7,1,1,1,1,1,4
9633,145.5770083102487,361,24,6,66,0.0664819944598338,82,9,1,1,2,1,3,4
9634,-15.00000000000201,1037,23,5,67,0.022179363548698167,82,9,1,1,1,2,2,7
9635,-35.88000000000169,1160,23,5,75,0.019827586206896553,82,10,1,1,1,3,3,4
9636,-43.87000000000121,1049,22,4,75,0.020972354623450904,82,5,1,1,1,1,2,3
9637,92.63636684303222,567,24,6,70,0.042328042328042326,82,5,1,1,1,1,1,4
9638,-55.66000000000189,1168,23,5,73,0.019691780821917807,82,4,1,1,1,1,2,3
9639,68.0514427156985,707,24,6,75,0.033946251768033946,82,6,1,1,1,1,2,6
9640,-180.59000000000066,1869,23,5,76,0.012306046013911182,82,9,1,1,2,1,2,7
9641,51.34658227847916,790,24,6,74,0.030379746835443037,82,6,1,1,1,2,1,3
9642,5.010806451611215,992,24,6,75,0.024193548387096774,82,4,1,1,1,1,2,2
9643,111.62761726078752,533,24,6,72,0.0450281425891182,82,9,1,1,3,1,1,8
9644,-22.950000000002017,1079,23,5,72,0.021316033364226137,82,9,1,1,2,1,3,7
9645,-75.46000000000181,1282,23,5,73,0.01794071762870515,82,5,1,1,1,1,3,3
9646,70.23568521031021,737,24,6,66,0.032564450474898234,82,9,1,1,3,2,2,5
9647,67.23534883720775,688,24,6,57,0.03488372093023256,82,5,1,1,1,1,2,4
9648,-32.280000000000975,1032,22,4,66,0.02131782945736434,82,8,1,1,1,3,1,4
9649,-28.290000000001726,1013,23,5,66,0.022704837117472853,82,3,1,1,1,1,2,3
9650,-13.510000000001956,1000,23,5,68,0.023,82,7,1,2,1,1,1,4
9651,111.97675736961367,441,24,6,71,0.05442176870748299,82,3,1,1,1,2,1,2
9652,-55.86000000000172,1169,23,5,73,0.019674935842600515,82,4,1,1,1,1,1,4
9653,-7.780000000001977,1000,23,5,65,0.023,82,9,1,1,1,2,3,5
9654,-11.660000000001217,1008,23,5,73,0.022817460317460316,82,8,1,1,2,1,2,6
9655,91.27920473773129,591,24,6,75,0.04060913705583756,82,6,1,1,1,1,2,4
9656,-147.2800000000018,1657,23,5,75,0.01388050694025347,82,6,1,1,1,1,1,5
9657,106.04867924528347,530,24,6,70,0.045283018867924525,82,7,1,1,1,1,1,7
9658,22.437066381154715,934,24,6,73,0.02569593147751606,82,6,1,1,1,2,1,4
9659,121.86790020789918,481,24,6,70,0.0498960498960499,82,9,1,2,1,3,1,3
9660,-56.28000000000084,1092,22,4,66,0.020146520146520148,82,4,1,1,1,2,1,4
9661,-42.86000000000043,1089,23,5,73,0.021120293847566574,82,3,1,1,1,1,2,3
9662,24.72493179433166,953,24,6,74,0.025183630640083946,82,8,1,2,1,1,2,5
9663,77.0429051987752,654,24,6,57,0.03669724770642202,82,6,1,1,1,2,2,4
9664,38.235473441106535,866,24,6,64,0.02771362586605081,82,7,1,1,2,1,2,4
9665,-68.35000000000215,1246,23,5,72,0.018459069020866775,82,5,2,1,1,1,2,3
9666,-17.11000000000196,1003,23,5,68,0.022931206380857428,82,6,2,1,1,1,3,3
9667,63.08157894736651,760,24,6,71,0.031578947368421054,82,8,1,1,3,2,1,4
9668,67.39831258644365,723,24,6,70,0.03319502074688797,82,7,2,1,1,1,1,5
9669,55.502978723402435,752,24,6,69,0.031914893617021274,82,5,2,1,1,2,1,4
9670,78.51992503747971,667,24,6,69,0.035982008995502246,82,7,1,1,1,1,3,4
9671,16.389051254087654,917,24,6,68,0.026172300981461286,82,3,1,1,1,1,1,4
9672,-30.83000000000138,1012,22,4,71,0.021739130434782608,82,7,1,1,1,2,1,5
9673,-13.557663896585293,1083,24,6,71,0.0221606648199446,82,4,1,1,2,2,1,2
9674,-45.01000000000085,1052,22,4,69,0.02091254752851711,82,5,1,1,1,2,3,3
9675,108.45661157024685,484,24,6,61,0.049586776859504134,82,5,1,1,2,1,2,4
9676,-236.78999999999758,2120,23,5,76,0.010849056603773584,82,7,1,1,2,1,2,3
9677,22.028911968347543,1011,24,6,73,0.02373887240356083,82,11,1,2,1,3,1,9
9678,-59.480000000001844,1248,23,5,75,0.01842948717948718,82,8,2,1,1,1,1,6
9679,-81.08000000000236,1326,23,5,75,0.017345399698340876,82,6,1,2,1,1,1,3
9680,-41.480000000001546,1128,23,5,75,0.020390070921985817,82,6,1,1,2,1,1,5
9681,-20.770000000001648,1024,23,5,74,0.0224609375,82,6,1,1,1,1,1,7
9682,39.53376564277384,879,24,6,74,0.027303754266211604,82,8,2,1,1,2,1,4
9683,84.79771048744351,677,24,6,61,0.03545051698670606,82,10,1,1,1,3,3,5
9684,-114.95000000000285,1494,23,5,72,0.015394912985274432,82,6,1,2,1,2,1,5
9685,-42.72254066615227,1291,24,6,76,0.018590240123934933,82,8,1,1,1,3,2,4
9686,34.62248593925565,889,24,6,75,0.02699662542182227,82,7,1,1,2,1,2,4
9687,-51.64000000000197,1192,23,5,71,0.01929530201342282,82,7,1,1,1,1,2,5
9688,87.51992503747964,667,24,6,69,0.035982008995502246,82,10,1,1,3,2,3,3
9689,-17.38000000000188,1003,23,5,65,0.022931206380857428,82,6,1,1,1,3,2,3
9690,-4.4800000000020255,1003,23,5,75,0.022931206380857428,82,10,1,1,1,1,4,6
9691,101.21094017094181,585,24,6,72,0.041025641025641026,82,9,1,1,3,1,3,4
9692,28.4370663811547,934,24,6,73,0.02569593147751606,82,8,1,1,2,2,1,7
9693,6.9995255147705215,1117,24,6,75,0.021486123545210387,82,13,1,1,3,3,3,8
9694,-3.8485923217568025,1094,24,6,70,0.021937842778793418,82,8,1,1,2,1,1,8
9695,27.341626016258235,984,24,6,72,0.024390243902439025,82,11,1,2,2,1,4,6
9696,84.11947683108977,669,24,6,69,0.03587443946188341,82,9,1,1,1,1,3,8
9697,-26.090000000001737,1002,23,5,66,0.022954091816367265,82,3,1,1,1,1,2,2
9698,151.4678378378381,296,24,6,53,0.08108108108108109,82,7,1,1,1,2,2,3
9699,78.72360983102762,651,24,6,69,0.03686635944700461,82,6,1,1,1,1,2,4
9700,-44.08000000000187,1141,23,5,75,0.020157756354075372,82,6,1,1,1,1,1,4
9701,-25.59000000000148,1019,23,5,76,0.022571148184494603,82,4,1,2,1,1,1,3
9702,-23.31000000000184,1019,23,5,68,0.022571148184494603,82,5,1,1,1,2,1,3
9703,127.59923444976125,418,24,6,60,0.05741626794258373,82,7,1,1,1,2,2,5
9704,-68.99887624466827,1406,24,6,73,0.017069701280227598,82,7,1,1,1,3,1,5
9705,-33.03000000000159,1008,22,4,71,0.021825396825396824,82,6,1,1,1,1,2,4
9706,-49.02000000000187,1148,23,5,69,0.02003484320557491,82,5,1,1,1,1,2,4
9707,72.97450867051859,692,24,6,63,0.03468208092485549,82,7,1,1,3,2,1,3
9708,-85.82224932249454,1476,24,6,75,0.016260162601626018,82,6,1,1,1,2,1,6
9709,-28.3600000000017,1001,22,4,74,0.02197802197802198,82,7,1,1,1,2,1,4
9710,-38.760000000001256,1124,23,5,63,0.020462633451957295,82,7,1,2,1,1,1,5
9711,26.34764262647809,929,24,6,72,0.02583423035522067,82,7,1,1,1,2,1,4
9712,55.45755102040636,784,24,6,73,0.030612244897959183,82,7,1,1,1,2,2,6
9713,-14.290000000002006,1018,23,5,66,0.022593320235756387,82,8,1,1,2,2,1,4
9714,-46.26000000000109,1151,23,5,73,0.01998262380538662,82,6,1,1,1,1,3,4
9715,13.802669404515525,974,24,6,66,0.024640657084188913,82,6,1,1,1,1,2,5
9716,65.48642564802009,733,24,6,71,0.03274215552523874,82,7,1,1,1,1,2,5
9717,75.87347202295422,697,24,6,73,0.03443328550932568,82,8,1,1,2,1,2,4
9718,-70.64000000000215,1242,23,5,71,0.018518518518518517,82,4,1,1,1,1,1,2
9719,-4.570000000001522,1018,23,5,74,0.022593320235756387,82,11,1,1,3,1,2,8
9720,-56.50000000000172,1154,22,4,68,0.019064124783362217,82,8,1,1,1,2,2,5
9721,85.43822784809977,632,24,6,68,0.0379746835443038,82,7,1,1,1,1,2,4
9722,-16.330000000001313,1000,23,5,70,0.023,82,6,1,1,1,2,3,4
9723,69.22953367875746,772,24,6,66,0.031088082901554404,82,11,1,1,3,1,2,8
9724,82.30260162601476,615,24,6,62,0.03902439024390244,82,5,1,1,1,1,2,3
9725,-53.53000000000163,1171,23,5,70,0.01964133219470538,82,5,1,1,1,1,1,4
9726,-27.160000000001865,1036,23,5,63,0.0222007722007722,82,5,1,1,1,1,1,3
9727,-59.57000000000079,1153,22,4,65,0.019080659150043366,82,7,1,1,1,2,1,5
9728,-42.37000000000183,1147,23,5,74,0.02005231037489102,82,7,1,1,1,3,2,2
9729,75.90015015014856,666,24,6,71,0.036036036036036036,82,6,1,1,1,1,2,5
9730,39.129769484081265,911,24,6,74,0.026344676180021953,82,10,1,2,1,1,2,7
9731,52.49315270935783,812,24,6,69,0.029556650246305417,82,8,1,1,1,1,4,5
9732,-252.78999999999547,2215,23,5,76,0.01038374717832957,82,8,1,1,2,1,1,8
9733,-34.78000000000151,1075,23,5,65,0.021395348837209303,82,5,1,1,1,1,2,3
9734,-16.510000000001885,1015,23,5,68,0.022660098522167486,82,7,1,1,2,1,1,6
9735,-41.88000000000193,1160,23,5,75,0.019827586206896553,82,8,1,1,2,3,1,4
9736,94.30857142857027,560,24,6,73,0.04285714285714286,82,5,1,2,1,2,1,4
9737,-24.890000000001837,1011,23,5,66,0.02274975272007913,82,4,1,1,1,1,1,4
9738,-30.11000000000137,1023,23,5,68,0.022482893450635387,82,3,2,1,1,1,1,2
9739,-159.48000000000178,1733,23,5,75,0.013271783035199077,82,7,2,1,1,1,1,3
9740,-64.18000000000151,1196,22,4,76,0.01839464882943144,82,8,1,1,1,1,2,6
9741,136.12449877750524,409,24,6,68,0.05867970660146699,82,9,2,1,1,3,1,4
9742,-26.330000000001824,1035,23,5,70,0.022222222222222223,82,5,1,2,1,1,1,5
9743,-27.680000000001503,1029,23,5,75,0.022351797862001945,82,4,1,1,1,1,1,3
9744,-26.770000000000366,1024,23,5,74,0.0224609375,82,4,1,1,1,1,2,3
9745,31.064285714283777,875,24,6,71,0.027428571428571427,82,5,1,1,1,2,1,3
9746,101.70214936247604,549,24,6,64,0.04371584699453552,82,7,1,1,1,1,3,4
9747,-7.820000000002147,1032,23,5,69,0.022286821705426358,82,11,1,1,2,1,2,6
9748,71.51556040756748,687,24,6,69,0.034934497816593885,82,6,1,1,1,1,1,4
9749,-48.08000000000105,1206,23,5,75,0.019071310116086235,82,9,1,2,2,1,1,5
9750,110.64920502091954,478,24,6,72,0.0502092050209205,82,5,1,2,1,1,1,4
9751,61.505685210310524,737,24,6,69,0.032564450474898234,82,6,1,1,1,1,3,3
9752,52.724223602482525,805,24,6,56,0.02981366459627329,82,8,1,1,2,1,1,7
9753,-36.26000000000089,1086,23,5,73,0.02117863720073665,82,5,1,1,1,1,1,3
9754,-10.600313901346446,1115,24,6,75,0.021524663677130046,82,7,1,1,2,1,3,4
9755,7.298911968346319,1011,24,6,76,0.02373887240356083,82,6,1,1,1,1,4,2
9756,-54.910000000001894,1147,23,5,68,0.02005231037489102,82,3,1,1,1,1,1,2
9757,62.974048257370875,746,24,6,72,0.032171581769437,82,7,2,1,2,1,2,3
9758,34.754678899080616,872,24,6,72,0.027522935779816515,82,6,1,1,1,1,2,5
9759,44.87406947890636,806,24,6,71,0.02977667493796526,82,5,1,1,1,1,2,3
9760,-424.5681528662272,3140,24,6,76,0.007643312101910828,82,4,1,1,1,1,1,3
9761,-24.68000000000182,1029,23,5,75,0.022351797862001945,82,5,1,1,1,2,1,3
9762,160.53335689045966,283,24,6,58,0.08480565371024736,82,9,1,1,3,3,2,3
9763,28.42928961748434,915,24,6,64,0.02622950819672131,82,7,1,1,2,1,1,4
9764,-55.51000000000204,1210,23,5,68,0.019008264462809916,82,7,1,2,1,1,2,4
9765,-29.610000000001133,1005,22,4,69,0.021890547263681594,82,7,1,1,1,3,1,3
9766,-33.04000000000148,1084,23,5,71,0.021217712177121772,82,6,1,1,1,1,1,6
9767,9.043023255811857,1075,24,6,71,0.022325581395348838,82,11,2,1,2,2,1,9
9768,-29.59000000000136,1024,23,5,76,0.0224609375,82,3,1,1,1,1,1,3
9769,-32.420000000001835,1065,23,5,69,0.0215962441314554,82,5,1,1,1,1,1,4
9770,-47.70395437262585,1315,24,6,74,0.018250950570342206,82,8,1,1,1,2,2,5
9771,19.540704934539864,993,24,6,72,0.02416918429003021,82,9,1,1,2,2,1,6
9772,-16.580000000001508,1044,23,5,65,0.022030651340996167,82,9,1,1,2,1,4,4
9773,-38.42000000000182,1095,23,5,69,0.021004566210045664,82,5,1,1,1,1,2,3
9774,-43.470000000001555,1092,22,4,75,0.020146520146520148,82,8,1,1,2,1,4,4
9775,71.98577259475057,686,24,6,72,0.03498542274052478,82,6,1,1,1,2,1,5
9776,74.03927576601686,718,24,6,66,0.033426183844011144,82,9,1,2,1,1,3,4
9777,-38.83000000000139,1037,22,4,71,0.021215043394406944,82,6,1,1,1,1,1,4
9778,-96.82337774817039,1501,24,6,75,0.015989340439706862,82,4,1,1,1,1,1,3
9779,7.360704934539914,993,24,6,70,0.02416918429003021,82,5,1,1,2,1,1,3
9780,-6.4898286744832845,1109,24,6,74,0.02164111812443643,82,8,1,1,2,1,2,4
9781,-24.090000000001744,1007,23,5,66,0.022840119165839126,82,4,1,1,1,1,1,5
9782,-60.07000000000173,1130,22,4,75,0.019469026548672566,82,5,1,1,1,1,1,4
9783,-29.44000000000125,1081,23,5,71,0.02127659574468085,82,7,1,1,2,2,2,3
9784,-512.1899999999814,3467,23,5,76,0.006633977502163254,82,5,2,1,1,1,1,3
9785,142.3238522427433,379,24,6,70,0.0633245382585752,82,9,1,1,1,1,2,7
9786,-56.8399999999995,1218,23,5,71,0.018883415435139574,82,7,1,1,1,2,1,4
9787,46.83077294685788,828,24,6,75,0.028985507246376812,82,7,1,1,1,1,2,3
9788,-32.23000000000158,1079,22,4,71,0.020389249304911955,82,11,2,1,2,1,3,8
9789,107.34421524663581,446,24,6,64,0.053811659192825115,82,2,1,1,1,1,1,2
9790,-2.399420289856515,1104,24,6,75,0.021739130434782608,82,9,2,1,2,1,2,5
9791,-16.130000000002006,1014,23,5,70,0.022682445759368838,82,7,2,1,1,1,2,4
9792,77.89903129657071,671,24,6,71,0.03576751117734724,82,7,1,2,1,1,1,4
9793,-23.910000000001734,1007,23,5,68,0.022840119165839126,82,4,1,1,1,1,1,3
9794,55.192625994693685,754,24,6,70,0.03183023872679045,82,5,1,1,2,1,1,4
9795,17.654493207939886,957,24,6,71,0.025078369905956112,82,6,1,1,1,1,2,5
9796,-74.46000000000218,1262,23,5,73,0.018225039619651346,82,4,2,1,1,1,3,2
9797,133.36222591362076,301,24,6,63,0.07973421926910298,82,1,1,1,1,1,1,2
9798,-60.70000000000095,1115,22,4,68,0.019730941704035873,82,4,1,1,1,2,1,2
9799,93.03241379310205,580,24,6,70,0.041379310344827586,82,6,2,1,2,1,1,3
9800,58.0908450704208,710,24,6,71,0.03380281690140845,82,3,1,1,1,1,1,3
9801,-22.980000000000622,1010,22,5,76,0.02178217821782178,82,6,1,1,1,1,1,5
9802,-35.15000000000184,1095,23,5,72,0.021004566210045664,82,6,1,1,2,1,1,3
9803,21.186609808100492,938,24,6,68,0.0255863539445629,82,6,1,1,1,1,2,5
9804,55.24106537530245,826,24,6,64,0.029055690072639227,82,10,2,1,1,1,2,9
9805,25.119051254087864,917,24,6,65,0.026172300981461286,82,6,1,1,1,1,2,6
9806,70.60661202185867,732,24,6,59,0.03278688524590164,82,9,1,1,2,2,2,4
9807,90.18598540145831,685,24,6,72,0.035036496350364967,82,12,1,1,2,1,4,9
9808,-26.420000000001778,1020,23,5,69,0.022549019607843137,82,4,1,1,2,1,1,3
9809,80.57947683109118,669,24,6,63,0.03587443946188341,82,8,1,1,1,2,2,6
9810,45.5600480192061,833,24,6,72,0.028811524609843937,82,7,1,2,1,1,3,4
9811,-77.78000000000213,1249,22,4,76,0.017614091273018415,82,7,1,1,2,1,1,5
9812,74.85727540500565,679,24,6,55,0.035346097201767304,82,7,1,1,1,1,2,4
9813,103.81083182640023,553,24,6,63,0.0433996383363472,82,8,1,2,1,1,3,6
9814,106.19825311942871,561,24,6,74,0.0427807486631016,82,9,1,1,1,2,2,4
9815,-31.990000000001743,1096,23,5,76,0.020985401459854013,82,7,1,1,1,1,1,7
9816,-101.77000000000271,1444,23,5,74,0.01592797783933518,82,7,1,1,1,1,2,5
9817,136.51737967914428,374,24,6,61,0.06417112299465241,82,7,1,1,1,2,2,3
9818,-48.87000000000022,1074,22,4,75,0.020484171322160148,82,5,2,1,1,1,2,3
9819,-14.860000000001751,1009,23,5,73,0.022794846382556987,82,7,1,1,1,2,3,4
9820,13.62920634920452,1008,24,6,73,0.023809523809523808,82,8,1,2,1,1,1,4
9821,95.23552099533502,643,24,6,68,0.03732503888024884,82,11,1,1,3,2,2,8
9822,13.703734439833797,964,24,6,76,0.024896265560165973,82,5,1,1,2,1,1,3
9823,-24.290000000000433,1143,23,5,66,0.020122484689413824,82,13,1,1,3,3,2,8
9824,-70.75000000000166,1228,23,5,72,0.018729641693811076,82,3,1,1,2,1,1,3
9825,-63.41000000000085,1008,20,2,71,0.01984126984126984,82,6,1,1,1,1,1,4
9826,26.04460251045831,956,24,6,62,0.02510460251046025,82,9,1,1,3,2,3,3
9827,63.769533678754605,772,24,6,72,0.031088082901554404,82,9,1,1,1,3,2,4
9828,-230.3551368326565,2229,24,6,76,0.010767160161507403,82,8,1,1,2,1,3,4
9829,-17.820000000001954,1022,23,5,69,0.022504892367906065,82,7,1,1,2,1,1,6
9830,14.472880658434777,972,24,6,69,0.024691358024691357,82,6,1,1,1,2,1,4
9831,35.127370892016984,852,24,6,65,0.028169014084507043,82,5,1,1,1,1,2,3
9832,-24.26000000000093,1011,23,5,73,0.02274975272007913,82,4,1,1,1,1,1,4
9833,-40.96000000000156,1034,22,4,74,0.02127659574468085,82,5,1,1,1,1,1,5
9834,3.447276264589574,1028,24,6,71,0.023346303501945526,82,6,1,1,1,2,1,5
9835,111.57315018314958,546,24,6,67,0.04395604395604396,82,10,1,1,3,2,3,4
9836,-88.48000000000177,1348,23,5,75,0.017062314540059347,82,5,1,1,1,2,1,4
9837,87.26077170417955,622,24,6,66,0.03858520900321544,82,7,1,1,1,2,2,4
9838,-39.47000000000114,1012,22,4,75,0.021739130434782608,82,4,1,1,1,1,2,3
9839,138.26173913043408,368,24,6,67,0.06521739130434782,82,7,1,1,2,1,2,4
9840,115.34552875695616,539,24,6,60,0.04452690166975881,82,11,1,1,1,2,3,9
9841,-58.780000000001806,1169,22,4,76,0.018819503849443968,82,8,1,1,1,1,2,8
9842,59.75106159894971,763,24,6,74,0.03145478374836173,82,7,1,1,1,3,1,4
9843,-49.99101105845402,1266,24,6,73,0.018957345971563982,82,4,1,1,1,1,1,4
9844,-58.910000000001894,1182,23,5,68,0.0194585448392555,82,4,1,1,1,1,1,3
9845,-83.64000000000217,1307,23,5,71,0.017597551644988524,82,4,1,1,1,1,1,3
9846,44.7190322580627,775,24,6,67,0.03096774193548387,82,3,1,1,1,1,1,4
9847,34.969289617484286,915,24,6,70,0.02622950819672131,82,9,2,1,1,1,4,3
9848,-45.3500000000016,1146,23,5,72,0.02006980802792321,82,6,1,1,2,1,1,6
9849,-45.72000000000172,1086,22,4,70,0.020257826887661142,82,7,1,1,1,1,2,4
9850,-35.67728701406323,1209,24,6,72,0.019851116625310174,82,5,1,1,1,1,1,5
9851,17.129170305675085,916,24,6,74,0.026200873362445413,82,3,1,1,1,1,1,4
9852,122.8723076923082,520,24,6,68,0.046153846153846156,82,12,1,1,2,2,4,8
9853,86.88863406407957,593,24,6,64,0.04047217537942664,82,5,1,1,1,1,1,4
9854,-40.26000000000158,1106,23,5,73,0.020795660036166366,82,5,1,1,1,1,2,3
9855,-190.54999999999825,2000,24,6,76,0.012,82,6,1,2,1,1,2,5
9856,119.0416129032266,496,24,6,72,0.04838709677419355,82,9,1,1,2,1,2,8
9857,143.76482758620634,290,24,6,54,0.08275862068965517,82,4,1,1,1,1,1,3
